2016.09.07,21:00,1.33193,1.33279,1.33193,1.33228,1056
2016.09.07,21:15,1.33230,1.33292,1.33204,1.33283,1423
2016.09.07,21:30,1.33285,1.33291,1.33214,1.33288,1015
2016.09.07,21:45,1.33289,1.33292,1.33267,1.33288,761
2016.09.07,22:00,1.33281,1.33328,1.33272,1.33322,1090
2016.09.07,22:15,1.33320,1.33359,1.33310,1.33340,615
2016.09.07,22:30,1.33340,1.33357,1.33318,1.33342,527
2016.09.07,22:45,1.33340,1.33371,1.33331,1.33350,611
2016.09.07,23:00,1.33358,1.33403,1.33324,1.33327,709
2016.09.07,23:15,1.33326,1.33374,1.33320,1.33373,606
2016.09.07,23:30,1.33372,1.33402,1.33358,1.33370,656
2016.09.07,23:45,1.33370,1.33399,1.33357,1.33367,859
2016.09.08,00:00,1.33368,1.33370,1.33338,1.33339,537
2016.09.08,00:15,1.33343,1.33355,1.33319,1.33342,472
2016.09.08,00:30,1.33341,1.33388,1.33341,1.33376,437
2016.09.08,00:45,1.33375,1.33408,1.33373,1.33385,428
2016.09.08,01:00,1.33311,1.33414,1.33309,1.33394,154
2016.09.08,01:15,1.33394,1.33408,1.33365,1.33369,219
2016.09.08,01:30,1.33368,1.33370,1.33349,1.33363,186
2016.09.08,01:45,1.33363,1.33363,1.33324,1.33333,251
2016.09.08,02:00,1.33336,1.33382,1.33330,1.33382,400
2016.09.08,02:15,1.33383,1.33407,1.33379,1.33394,218
2016.09.08,02:30,1.33394,1.33422,1.33370,1.33385,581
2016.09.08,02:45,1.33385,1.33385,1.33363,1.33370,520
2016.09.08,03:00,1.33372,1.33405,1.33365,1.33368,336
2016.09.08,03:15,1.33368,1.33402,1.33362,1.33396,383
2016.09.08,03:30,1.33396,1.33396,1.33325,1.33343,223
2016.09.08,03:45,1.33344,1.33400,1.33324,1.33373,434
2016.09.08,04:00,1.33374,1.33448,1.33327,1.33431,994
2016.09.08,04:15,1.33431,1.33459,1.33379,1.33442,500
2016.09.08,04:30,1.33441,1.33517,1.33440,1.33502,764
2016.09.08,04:45,1.33500,1.33530,1.33471,1.33514,899
2016.09.08,05:00,1.33514,1.33523,1.33472,1.33482,739
2016.09.08,05:15,1.33482,1.33544,1.33482,1.33524,541
2016.09.08,05:30,1.33524,1.33547,1.33510,1.33542,916
2016.09.08,05:45,1.33542,1.33546,1.33522,1.33536,561
2016.09.08,06:00,1.33536,1.33548,1.33468,1.33505,845
2016.09.08,06:15,1.33505,1.33508,1.33465,1.33501,897
2016.09.08,06:30,1.33500,1.33533,1.33469,1.33526,715
2016.09.08,06:45,1.33525,1.33578,1.33525,1.33539,635
2016.09.08,07:00,1.33539,1.33539,1.33498,1.33509,538
2016.09.08,07:15,1.33509,1.33518,1.33481,1.33493,759
2016.09.08,07:30,1.33493,1.33497,1.33480,1.33482,613
2016.09.08,07:45,1.33482,1.33482,1.33456,1.33477,592
2016.09.08,08:00,1.33477,1.33485,1.33472,1.33476,300
2016.09.08,08:15,1.33476,1.33527,1.33476,1.33502,697
2016.09.08,08:30,1.33509,1.33512,1.33460,1.33463,688
2016.09.08,08:45,1.33463,1.33478,1.33462,1.33471,595
2016.09.08,09:00,1.33473,1.33485,1.33400,1.33419,910
2016.09.08,09:15,1.33421,1.33449,1.33399,1.33441,649
2016.09.08,09:30,1.33441,1.33481,1.33439,1.33474,660
2016.09.08,09:45,1.33474,1.33491,1.33466,1.33488,720
2016.09.08,10:00,1.33488,1.33488,1.33365,1.33366,1387
2016.09.08,10:15,1.33364,1.33416,1.33285,1.33313,975
2016.09.08,10:30,1.33313,1.33385,1.33289,1.33335,1516
2016.09.08,10:45,1.33336,1.33398,1.33326,1.33383,1327
2016.09.08,11:00,1.33392,1.33525,1.33392,1.33493,1675
2016.09.08,11:15,1.33490,1.33538,1.33469,1.33513,1235
2016.09.08,11:30,1.33514,1.33594,1.33483,1.33583,1665
2016.09.08,11:45,1.33583,1.33627,1.33485,1.33489,1584
2016.09.08,12:00,1.33490,1.33514,1.33428,1.33463,1385
2016.09.08,12:15,1.33463,1.33540,1.33439,1.33527,1518
2016.09.08,12:30,1.33527,1.33653,1.33527,1.33587,1394
2016.09.08,12:45,1.33587,1.33642,1.33555,1.33614,1355
2016.09.08,13:00,1.33614,1.33622,1.33566,1.33587,1239
2016.09.08,13:15,1.33587,1.33614,1.33555,1.33579,1271
2016.09.08,13:30,1.33577,1.33626,1.33563,1.33583,1101
2016.09.08,13:45,1.33583,1.33623,1.33544,1.33555,1062
2016.09.08,14:00,1.33554,1.33599,1.33492,1.33538,1232
2016.09.08,14:15,1.33539,1.33656,1.33538,1.33644,1344
2016.09.08,14:30,1.33643,1.33647,1.33544,1.33580,1577
2016.09.08,14:45,1.33581,1.33748,1.33514,1.33713,1310
2016.09.08,15:00,1.33707,1.33728,1.33647,1.33691,1381
2016.09.08,15:15,1.33690,1.33700,1.33605,1.33605,1300
2016.09.08,15:30,1.33607,1.33623,1.33455,1.33492,1428
2016.09.08,15:45,1.33494,1.33602,1.33419,1.33428,2798
2016.09.08,16:00,1.33429,1.33591,1.33420,1.33578,2224
2016.09.08,16:15,1.33578,1.33585,1.33343,1.33411,1825
2016.09.08,16:30,1.33412,1.33571,1.33317,1.33501,4115
2016.09.08,16:45,1.33502,1.33580,1.33139,1.33318,4446
2016.09.08,17:00,1.33318,1.33345,1.33064,1.33260,3468
2016.09.08,17:15,1.33263,1.33344,1.33230,1.33304,2378
2016.09.08,17:30,1.33304,1.33415,1.33302,1.33342,3434
2016.09.08,17:45,1.33342,1.33363,1.32982,1.32985,2888
2016.09.08,18:00,1.32986,1.33089,1.32829,1.32935,3218
2016.09.08,18:15,1.32936,1.33026,1.32909,1.32972,2591
2016.09.08,18:30,1.32974,1.33185,1.32971,1.33073,2349
2016.09.08,18:45,1.33073,1.33189,1.33028,1.33135,2041
2016.09.08,19:00,1.33141,1.33211,1.33085,1.33198,2771
2016.09.08,19:15,1.33198,1.33271,1.33126,1.33147,2653
